date,site,variable,values
2017-07-25T22:00:00Z,A Coruña,airtemp,20.62319336
2017-07-25T22:00:00Z,A Coruña,chl,2.848920584
2017-07-26T22:00:00Z,A Guarda,sst,16.37166017
2017-07-26T22:00:00Z,A Guarda,airtemp,22.14708862
2017-07-26T22:00:00Z,A Guarda,chl,2.111582756
2017-07-26T22:00:00Z,Baiona,sst,16.88443833
2017-07-26T22:00:00Z,Baiona,airtemp,20.89153442
2017-07-26T22:00:00Z,Baiona,chl,1.625379324
2017-07-26T22:00:00Z,Cangas,sst,17.03666044
2017-07-26T22:00:00Z,Cangas,airtemp,20.34456787
2017-07-26T22:00:00Z,Cangas,chl,0.761163473
2017-07-26T22:00:00Z,Bueu,sst,17.02999378
2017-07-26T22:00:00Z,Bueu,airtemp,20.3855835
2017-07-26T22:00:00Z,Bueu,chl,1.128545046
2017-07-26T22:00:00Z,Camelle,sst,17.01888256
2017-07-26T22:00:00Z,Camelle,airtemp,19.05162964
2017-07-26T22:00:00Z,Camelle,chl,0.791409373
2017-07-26T22:00:00Z,A Coruña,sst,17.29221578
2017-07-26T22:00:00Z,A Coruña,airtemp,20.35061035
2017-07-26T22:00:00Z,A Coruña,chl,3.84551239
2017-07-27T22:00:00Z,A Guarda,sst,16.54666017
2017-07-27T22:00:00Z,A Guarda,airtemp,22.26589355
2017-07-27T22:00:00Z,A Guarda,chl,1.832449555
2017-07-27T22:00:00Z,Baiona,sst,16.94332744
2017-07-27T22:00:00Z,Baiona,airtemp,21.23287354
2017-07-27T22:00:00Z,Baiona,chl,1.458791494
2017-07-27T22:00:00Z,Cangas,sst,17.05888311
2017-07-27T22:00:00Z,Cangas,airtemp,21.16832886
2017-07-27T22:00:00Z,Cangas,chl,NA
2017-07-27T22:00:00Z,Bueu,sst,17.03554956
2017-07-27T22:00:00Z,Bueu,airtemp,22.02166138
2017-07-27T22:00:00Z,Bueu,chl,2.153840303
2017-07-27T22:00:00Z,Camelle,sst,17.20443867
2017-07-27T22:00:00Z,Camelle,airtemp,21.46505127
2017-07-27T22:00:00Z,Camelle,chl,0.830075324
2017-07-27T22:00:00Z,A Coruña,sst,17.407772
2017-07-27T22:00:00Z,A Coruña,airtemp,22.98473511
2017-07-27T22:00:00Z,A Coruña,chl,5.41661644
2017-07-28T22:00:00Z,A Guarda,sst,16.643327
2017-07-28T22:00:00Z,A Guarda,airtemp,21.54345093
2017-07-28T22:00:00Z,A Guarda,chl,1.654173136
2017-07-28T22:00:00Z,Baiona,sst,16.98554944
2017-07-28T22:00:00Z,Baiona,airtemp,20.66057739
2017-07-28T22:00:00Z,Baiona,chl,1.066144943
2017-07-28T22:00:00Z,Cangas,sst,17.08332711
2017-07-28T22:00:00Z,Cangas,airtemp,20.53572998
2017-07-28T22:00:00Z,Cangas,chl,NA
2017-07-28T22:00:00Z,Bueu,sst,17.04443811
2017-07-28T22:00:00Z,Bueu,airtemp,21.01638184
2017-07-28T22:00:00Z,Bueu,chl,2.794811249
2017-07-28T22:00:00Z,Camelle,sst,17.302216
2017-07-28T22:00:00Z,Camelle,airtemp,21.80516968
2017-07-28T22:00:00Z,Camelle,chl,0.820808411
2017-07-28T22:00:00Z,A Coruña,sst,17.64777178
2017-07-28T22:00:00Z,A Coruña,airtemp,24.01049194
2017-07-28T22:00:00Z,A Coruña,chl,5.453969955
2017-07-29T22:00:00Z,A Guarda,sst,16.934994
2017-07-29T22:00:00Z,A Guarda,airtemp,20.20528564
2017-07-29T22:00:00Z,A Guarda,chl,2.344198704
2017-07-29T22:00:00Z,Baiona,sst,17.19110522
2017-07-29T22:00:00Z,Baiona,airtemp,19.42974243
2017-07-29T22:00:00Z,Baiona,chl,2.293478966
2017-07-29T22:00:00Z,Cangas,sst,17.25666056
2017-07-29T22:00:00Z,Cangas,airtemp,19.38875732
2017-07-29T22:00:00Z,Cangas,chl,0.723480463
2017-07-29T22:00:00Z,Bueu,sst,17.203327
2017-07-29T22:00:00Z,Bueu,airtemp,20.06658325
2017-07-29T22:00:00Z,Bueu,chl,6.6474967
2017-07-29T22:00:00Z,Camelle,sst,17.39554944
2017-07-29T22:00:00Z,Camelle,airtemp,19.02932129
2017-07-29T22:00:00Z,Camelle,chl,0.950309992
2017-07-29T22:00:00Z,A Coruña,sst,17.71110444
2017-07-29T22:00:00Z,A Coruña,airtemp,19.14269409
2017-07-29T22:00:00Z,A Coruña,chl,4.742819786
2017-07-30T22:00:00Z,A Guarda,sst,16.99666067
2017-07-30T22:00:00Z,A Guarda,airtemp,20.06716309
2017-07-30T22:00:00Z,A Guarda,chl,4.469130516
2017-07-30T22:00:00Z,Baiona,sst,17.24443844
2017-07-30T22:00:00Z,Baiona,airtemp,19.54976807
2017-07-30T22:00:00Z,Baiona,chl,7.049333096
2017-07-30T22:00:00Z,Cangas,sst,17.30554956
2017-07-30T22:00:00Z,Cangas,airtemp,20.06356201
2017-07-30T22:00:00Z,Cangas,chl,6.696943283
2017-07-30T22:00:00Z,Bueu,sst,17.24666044
2017-07-30T22:00:00Z,Bueu,airtemp,21.01275024
2017-07-30T22:00:00Z,Bueu,chl,5.824116707
2017-07-30T22:00:00Z,Camelle,sst,17.47221589
2017-07-30T22:00:00Z,Camelle,airtemp,19.4737793
2017-07-30T22:00:00Z,Camelle,chl,0.989842772
2017-07-30T22:00:00Z,A Coruña,sst,17.81221556
2017-07-30T22:00:00Z,A Coruña,airtemp,19.2000061
2017-07-30T22:00:00Z,A Coruña,chl,4.034058571
2017-07-31T22:00:00Z,A Guarda,sst,17.03332717
2017-07-31T22:00:00Z,A Guarda,airtemp,20.50982056
2017-07-31T22:00:00Z,A Guarda,chl,3.489119053
2017-07-31T22:00:00Z,Baiona,sst,17.33554933
2017-07-31T22:00:00Z,Baiona,airtemp,19.97069702
2017-07-31T22:00:00Z,Baiona,chl,3.787554502
2017-07-31T22:00:00Z,Cangas,sst,17.421105
2017-07-31T22:00:00Z,Cangas,airtemp,20.59362183
2017-07-31T22:00:00Z,Cangas,chl,NA
2017-07-31T22:00:00Z,Bueu,sst,17.40332711
2017-07-31T22:00:00Z,Bueu,airtemp,21.61940918
2017-07-31T22:00:00Z,Bueu,chl,6.705544949
2017-07-31T22:00:00Z,Camelle,sst,17.67221644
2017-07-31T22:00:00Z,Camelle,airtemp,20.22637329
2017-07-31T22:00:00Z,Camelle,chl,0.931493163
2017-07-31T22:00:00Z,A Coruña,sst,17.99777167
2017-07-31T22:00:00Z,A Coruña,airtemp,20.29091797
2017-07-31T22:00:00Z,A Coruña,chl,2.19460988
2017-08-01T22:00:00Z,A Guarda,sst,17.15499417
2017-08-01T22:00:00Z,A Guarda,airtemp,21.33901367
2017-08-01T22:00:00Z,A Guarda,chl,2.696925163
2017-08-01T22:00:00Z,Baiona,sst,17.39554956
2017-08-01T22:00:00Z,Baiona,airtemp,20.60027466
2017-08-01T22:00:00Z,Baiona,chl,2.3705468180000002
2017-08-01T22:00:00Z,Cangas,sst,17.44332756
2017-08-01T22:00:00Z,Cangas,airtemp,20.67867432
2017-08-01T22:00:00Z,Cangas,chl,NA
2017-08-01T22:00:00Z,Bueu,sst,17.38999411
2017-08-01T22:00:00Z,Bueu,airtemp,21.3661438
2017-08-01T22:00:00Z,Bueu,chl,1.738502502
2017-08-01T22:00:00Z,Camelle,sst,17.67666078
2017-08-01T22:00:00Z,Camelle,airtemp,21.06520996
2017-08-01T22:00:00Z,Camelle,chl,1.128654122
2017-08-01T22:00:00Z,A Coruña,sst,18.05110489
2017-08-01T22:00:00Z,A Coruña,airtemp,23.00280151
2017-08-01T22:00:00Z,A Coruña,chl,2.829432726
2017-08-02T22:00:00Z,A Guarda,sst,17.201661
2017-08-02T22:00:00Z,A Guarda,airtemp,21.9263855
2017-08-02T22:00:00Z,A Guarda,chl,3.510732174
2017-08-02T22:00:00Z,Baiona,sst,17.40221589
2017-08-02T22:00:00Z,Baiona,airtemp,20.95906982
2017-08-02T22:00:00Z,Baiona,chl,6.154896736
2017-08-02T22:00:00Z,Cangas,sst,17.44221633
2017-08-02T22:00:00Z,Cangas,airtemp,20.69555054
2017-08-02T22:00:00Z,Cangas,chl,4.698014259
2017-08-02T22:00:00Z,Bueu,sst,17.37999378
2017-08-02T22:00:00Z,Bueu,airtemp,21.54946289
2017-08-02T22:00:00Z,Bueu,chl,6.10916996
2017-08-02T22:00:00Z,Camelle,sst,17.78666056
2017-08-02T22:00:00Z,Camelle,airtemp,21.59832153
2017-08-02T22:00:00Z,Camelle,chl,1.22067976
2017-08-02T22:00:00Z,A Coruña,sst,18.24777167
2017-08-02T22:00:00Z,A Coruña,airtemp,22.80681763
2017-08-02T22:00:00Z,A Coruña,chl,2.896752119
2017-08-03T22:00:00Z,A Guarda,sst,17.26999383
2017-08-03T22:00:00Z,A Guarda,airtemp,23.72045288
2017-08-03T22:00:00Z,A Guarda,chl,2.562051058
2017-08-03T22:00:00Z,Baiona,sst,17.30110478
2017-08-03T22:00:00Z,Baiona,airtemp,22.47213135
2017-08-03T22:00:00Z,Baiona,chl,3.338420153
2017-08-03T22:00:00Z,Cangas,sst,17.29110489
2017-08-03T22:00:00Z,Cangas,airtemp,21.85521851
2017-08-03T22:00:00Z,Cangas,chl,3.470757484
2017-08-03T22:00:00Z,Bueu,sst,17.19777178
2017-08-03T22:00:00Z,Bueu,airtemp,22.35695801
2017-08-03T22:00:00Z,Bueu,chl,6.553587437
2017-08-03T22:00:00Z,Camelle,sst,17.898883
2017-08-03T22:00:00Z,Camelle,airtemp,20.17330322
2017-08-03T22:00:00Z,Camelle,chl,0.862789989
2017-08-03T22:00:00Z,A Coruña,sst,18.321105
2017-08-03T22:00:00Z,A Coruña,airtemp,22.42751465
2017-08-03T22:00:00Z,A Coruña,chl,1.190080762
2017-08-04T22:00:00Z,A Guarda,sst,17.34166033
2017-08-04T22:00:00Z,A Guarda,airtemp,23.14632568
2017-08-04T22:00:00Z,A Guarda,chl,1.674407244
2017-08-04T22:00:00Z,Baiona,sst,17.40666056
2017-08-04T22:00:00Z,Baiona,airtemp,22.36116943
2017-08-04T22:00:00Z,Baiona,chl,4.417936325
2017-08-04T22:00:00Z,Cangas,sst,17.40666067
2017-08-04T22:00:00Z,Cangas,airtemp,22.72600708
2017-08-04T22:00:00Z,Cangas,chl,1.998242617
2017-08-04T22:00:00Z,Bueu,sst,17.30777189
2017-08-04T22:00:00Z,Bueu,airtemp,23.27297363
2017-08-04T22:00:00Z,Bueu,chl,1.52009201
2017-08-04T22:00:00Z,Camelle,sst,17.85999422
2017-08-04T22:00:00Z,Camelle,airtemp,19.12883911
2017-08-04T22:00:00Z,Camelle,chl,0.579859674
2017-08-04T22:00:00Z,A Coruña,sst,18.32221611
2017-08-04T22:00:00Z,A Coruña,airtemp,20.06234131
2017-08-04T22:00:00Z,A Coruña,chl,0.993759751
2017-08-05T22:00:00Z,A Guarda,sst,17.3333275
2017-08-05T22:00:00Z,A Guarda,airtemp,24.58703003
2017-08-05T22:00:00Z,A Guarda,chl,4.696626186
2017-08-05T22:00:00Z,Baiona,sst,17.49554989
2017-08-05T22:00:00Z,Baiona,airtemp,24.03823242
2017-08-05T22:00:00Z,Baiona,chl,9.215221405
2017-08-05T22:00:00Z,Cangas,sst,17.512217
2017-08-05T22:00:00Z,Cangas,airtemp,24.73174438
2017-08-05T22:00:00Z,Cangas,chl,5.172176361
2017-08-05T22:00:00Z,Bueu,sst,17.412216
2017-08-05T22:00:00Z,Bueu,airtemp,25.29439697
2017-08-05T22:00:00Z,Bueu,chl,2.644154072
2017-08-05T22:00:00Z,Camelle,sst,17.68666111
2017-08-05T22:00:00Z,Camelle,airtemp,20.57372437
2017-08-05T22:00:00Z,Camelle,chl,0.619487882
2017-08-05T22:00:00Z,A Coruña,sst,18.199994
2017-08-05T22:00:00Z,A Coruña,airtemp,21.08751831
2017-08-05T22:00:00Z,A Coruña,chl,1.599177837
2017-08-06T22:00:00Z,A Guarda,sst,16.96832733
2017-08-06T22:00:00Z,A Guarda,airtemp,20.71724854
2017-08-06T22:00:00Z,A Guarda,chl,4.235528946
2017-08-06T22:00:00Z,Baiona,sst,17.15999422
2017-08-06T22:00:00Z,Baiona,airtemp,20.3053833
2017-08-06T22:00:00Z,Baiona,chl,3.632904053
2017-08-06T22:00:00Z,Cangas,sst,17.15888311
2017-08-06T22:00:00Z,Cangas,airtemp,20.78963623
2017-08-06T22:00:00Z,Cangas,chl,0.884168744
2017-08-06T22:00:00Z,Bueu,sst,16.99999367
2017-08-06T22:00:00Z,Bueu,airtemp,20.87706909
2017-08-06T22:00:00Z,Bueu,chl,2.432827473
2017-08-06T22:00:00Z,Camelle,sst,17.55332711
2017-08-06T22:00:00Z,Camelle,airtemp,17.14119873
2017-08-06T22:00:00Z,Camelle,chl,0.678789616
2017-08-06T22:00:00Z,A Coruña,sst,18.02999389
2017-08-06T22:00:00Z,A Coruña,airtemp,17.21114502
2017-08-06T22:00:00Z,A Coruña,chl,0.884377241
2017-08-07T22:00:00Z,A Guarda,sst,16.53999367
2017-08-07T22:00:00Z,A Guarda,airtemp,20.03762207
2017-08-07T22:00:00Z,A Guarda,chl,3.08460331
2017-08-07T22:00:00Z,Baiona,sst,16.82443822
2017-08-07T22:00:00Z,Baiona,airtemp,19.58233032
2017-08-07T22:00:00Z,Baiona,chl,0.926390409
2017-08-07T22:00:00Z,Cangas,sst,16.86221611
2017-08-07T22:00:00Z,Cangas,airtemp,20.50258789
2017-08-07T22:00:00Z,Cangas,chl,1.142749548
2017-08-07T22:00:00Z,Bueu,sst,16.72554967
2017-08-07T22:00:00Z,Bueu,airtemp,21.30523071
2017-08-07T22:00:00Z,Bueu,chl,2.469800472
2017-08-07T22:00:00Z,Camelle,sst,17.58332711
2017-08-07T22:00:00Z,Camelle,airtemp,18.92800293
2017-08-07T22:00:00Z,Camelle,chl,0.664667845
2017-08-07T22:00:00Z,A Coruña,sst,17.88443856
2017-08-07T22:00:00Z,A Coruña,airtemp,18.81707153
2017-08-07T22:00:00Z,A Coruña,chl,1.168213844
2017-08-08T22:00:00Z,A Guarda,sst,16.1916605
2017-08-08T22:00:00Z,A Guarda,airtemp,19.83199463
2017-08-08T22:00:00Z,A Guarda,chl,7.511586189
2017-08-08T22:00:00Z,Baiona,sst,16.47777189
2017-08-08T22:00:00Z,Baiona,airtemp,19.58413086
2017-08-08T22:00:00Z,Baiona,chl,2.75586319
2017-08-08T22:00:00Z,Cangas,sst,16.51332756
2017-08-08T22:00:00Z,Cangas,airtemp,20.67022095
2017-08-08T22:00:00Z,Cangas,chl,2.446796417
2017-08-08T22:00:00Z,Bueu,sst,16.37888256
2017-08-08T22:00:00Z,Bueu,airtemp,21.25216064
2017-08-08T22:00:00Z,Bueu,chl,2.71853447
2017-08-08T22:00:00Z,Camelle,sst,17.40443822
2017-08-08T22:00:00Z,Camelle,airtemp,17.97097168
2017-08-08T22:00:00Z,Camelle,chl,0.677538753
2017-08-08T22:00:00Z,A Coruña,sst,17.75666078
2017-08-08T22:00:00Z,A Coruña,airtemp,17.63869629
2017-08-08T22:00:00Z,A Coruña,chl,0.931887269
2017-08-09T22:00:00Z,A Guarda,sst,15.96666033
2017-08-09T22:00:00Z,A Guarda,airtemp,21.76717529
2017-08-09T22:00:00Z,A Guarda,chl,3.621703625
2017-08-09T22:00:00Z,Baiona,sst,16.29221622
2017-08-09T22:00:00Z,Baiona,airtemp,21.39449463
2017-08-09T22:00:00Z,Baiona,chl,1.475325346
2017-08-09T22:00:00Z,Cangas,sst,16.33888267
2017-08-09T22:00:00Z,Cangas,airtemp,22.35875854
2017-08-09T22:00:00Z,Cangas,chl,1.3988868
2017-08-09T22:00:00Z,Bueu,sst,16.22443867
2017-08-09T22:00:00Z,Bueu,airtemp,23.04262695
2017-08-09T22:00:00Z,Bueu,chl,2.62731123
2017-08-09T22:00:00Z,Camelle,sst,17.20777211
2017-08-09T22:00:00Z,Camelle,airtemp,19.36461792
2017-08-09T22:00:00Z,Camelle,chl,0.75097537
2017-08-09T22:00:00Z,A Coruña,sst,17.57888289
2017-08-09T22:00:00Z,A Coruña,airtemp,19.98577271
2017-08-09T22:00:00Z,A Coruña,chl,0.97207427
2017-08-10T22:00:00Z,A Guarda,sst,15.849994
2017-08-10T22:00:00Z,A Guarda,airtemp,23.67220459
2017-08-10T22:00:00Z,A Guarda,chl,4.609944344
2017-08-10T22:00:00Z,Baiona,sst,16.13777156
2017-08-10T22:00:00Z,Baiona,airtemp,23.27959595
2017-08-10T22:00:00Z,Baiona,chl,1.639283657
2017-08-10T22:00:00Z,Cangas,sst,16.16666011
2017-08-10T22:00:00Z,Cangas,airtemp,24.55083618
2017-08-10T22:00:00Z,Cangas,chl,1.802488565
2017-08-10T22:00:00Z,Bueu,sst,16.02110533
2017-08-10T22:00:00Z,Bueu,airtemp,25.33239136
2017-08-10T22:00:00Z,Bueu,chl,2.276530504
2017-08-10T22:00:00Z,Camelle,sst,16.98110489
2017-08-10T22:00:00Z,Camelle,airtemp,19.84404907
2017-08-10T22:00:00Z,Camelle,chl,0.72386443599999994
2017-08-10T22:00:00Z,A Coruña,sst,17.51332711
2017-08-10T22:00:00Z,A Coruña,airtemp,21.2756897
2017-08-10T22:00:00Z,A Coruña,chl,1.057804704
2017-08-11T22:00:00Z,A Guarda,sst,15.70499367
2017-08-11T22:00:00Z,A Guarda,airtemp,25.69963989
2017-08-11T22:00:00Z,A Guarda,chl,4.270157814
2017-08-11T22:00:00Z,Baiona,sst,15.977772
2017-08-11T22:00:00Z,Baiona,airtemp,25.10384521
2017-08-11T22:00:00Z,Baiona,chl,1.454042077
2017-08-11T22:00:00Z,Cangas,sst,16.01332767
2017-08-11T22:00:00Z,Cangas,airtemp,26.56261597
2017-08-11T22:00:00Z,Cangas,chl,0.429069519
2017-08-11T22:00:00Z,Bueu,sst,15.86888283
2017-08-11T22:00:00Z,Bueu,airtemp,27.41832886
2017-08-11T22:00:00Z,Bueu,chl,1.037025213
2017-08-11T22:00:00Z,Camelle,sst,16.81777156
2017-08-11T22:00:00Z,Camelle,airtemp,20.5447937
2017-08-11T22:00:00Z,Camelle,chl,0.654622316
2017-08-11T22:00:00Z,A Coruña,sst,17.38777178
2017-08-11T22:00:00Z,A Coruña,airtemp,22.52941284
2017-08-11T22:00:00Z,A Coruña,chl,0.96753037
2017-08-12T22:00:00Z,A Guarda,sst,15.66832733
2017-08-12T22:00:00Z,A Guarda,airtemp,25.97402344
2017-08-12T22:00:00Z,A Guarda,chl,3.640746355
2017-08-12T22:00:00Z,Baiona,sst,15.89221617
2017-08-12T22:00:00Z,Baiona,airtemp,24.98381958
2017-08-12T22:00:00Z,Baiona,chl,1.127910256
2017-08-12T22:00:00Z,Cangas,sst,15.92221622
2017-08-12T22:00:00Z,Cangas,airtemp,26.26290283
2017-08-12T22:00:00Z,Cangas,chl,NA
2017-08-12T22:00:00Z,Bueu,sst,15.7555495
2017-08-12T22:00:00Z,Bueu,airtemp,27.51482544
2017-08-12T22:00:00Z,Bueu,chl,0.452560544
2017-08-12T22:00:00Z,Camelle,sst,16.689993779999998
2017-08-12T22:00:00Z,Camelle,airtemp,22.53847656
2017-08-12T22:00:00Z,Camelle,chl,0.717797875
2017-08-12T22:00:00Z,A Coruña,sst,17.36999367
2017-08-12T22:00:00Z,A Coruña,airtemp,24.48571167
2017-08-12T22:00:00Z,A Coruña,chl,0.814525843
2017-08-13T22:00:00Z,A Guarda,sst,15.7466605
2017-08-13T22:00:00Z,A Guarda,airtemp,21.53560791
2017-08-13T22:00:00Z,A Guarda,chl,2.93540144
2017-08-13T22:00:00Z,Baiona,sst,15.96777167
2017-08-13T22:00:00Z,Baiona,airtemp,20.2505127
2017-08-13T22:00:00Z,Baiona,chl,0.981082201
2017-08-13T22:00:00Z,Cangas,sst,16.00999411
2017-08-13T22:00:00Z,Cangas,airtemp,19.83440552
2017-08-13T22:00:00Z,Cangas,chl,NA
2017-08-13T22:00:00Z,Bueu,sst,15.89666061
2017-08-13T22:00:00Z,Bueu,airtemp,20.54720459
2017-08-13T22:00:00Z,Bueu,chl,0.522520065
2017-08-13T22:00:00Z,Camelle,sst,16.829994
2017-08-13T22:00:00Z,Camelle,airtemp,20.3946167
2017-08-13T22:00:00Z,Camelle,chl,0.730163634
2017-08-13T22:00:00Z,A Coruña,sst,17.46999389
2017-08-13T22:00:00Z,A Coruña,airtemp,21.96495972
2017-08-13T22:00:00Z,A Coruña,chl,0.847873569
2017-08-14T22:00:00Z,A Guarda,sst,15.769994
2017-08-14T22:00:00Z,A Guarda,airtemp,21.06582031
2017-08-14T22:00:00Z,A Guarda,chl,2.885123014
2017-08-14T22:00:00Z,Baiona,sst,15.98999422
2017-08-14T22:00:00Z,Baiona,airtemp,20.19863281
2017-08-14T22:00:00Z,Baiona,chl,0.404416323
2017-08-14T22:00:00Z,Cangas,sst,16.04332767
2017-08-14T22:00:00Z,Cangas,airtemp,20.43743286
2017-08-14T22:00:00Z,Cangas,chl,0.07177949
2017-08-14T22:00:00Z,Bueu,sst,15.97110544
2017-08-14T22:00:00Z,Bueu,airtemp,21.44695435
2017-08-14T22:00:00Z,Bueu,chl,0.487053156
2017-08-14T22:00:00Z,Camelle,sst,16.81888267
2017-08-14T22:00:00Z,Camelle,airtemp,19.2572876
2017-08-14T22:00:00Z,Camelle,chl,0.954421043
2017-08-14T22:00:00Z,A Coruña,sst,17.36221633
2017-08-14T22:00:00Z,A Coruña,airtemp,20.00927124
2017-08-14T22:00:00Z,A Coruña,chl,2.918411255
2017-08-15T22:00:00Z,A Guarda,sst,16.09999417
2017-08-15T22:00:00Z,A Guarda,airtemp,21.79732666
2017-08-15T22:00:00Z,A Guarda,chl,1.93758893
2017-08-15T22:00:00Z,Baiona,sst,16.291105
2017-08-15T22:00:00Z,Baiona,airtemp,20.74016724
2017-08-15T22:00:00Z,Baiona,chl,0.133124352
2017-08-15T22:00:00Z,Cangas,sst,16.34999389
2017-08-15T22:00:00Z,Cangas,airtemp,20.76549683
2017-08-15T22:00:00Z,Cangas,chl,0.316363335
2017-08-15T22:00:00Z,Bueu,sst,16.29554956
2017-08-15T22:00:00Z,Bueu,airtemp,21.6272522
2017-08-15T22:00:00Z,Bueu,chl,0.487938643
2017-08-15T22:00:00Z,Camelle,sst,17.12666033
2017-08-15T22:00:00Z,Camelle,airtemp,21.22863159
2017-08-15T22:00:00Z,Camelle,chl,1.288586378
2017-08-15T22:00:00Z,A Coruña,sst,17.61554967
2017-08-15T22:00:00Z,A Coruña,airtemp,22.92983398
2017-08-15T22:00:00Z,A Coruña,chl,3.073688507
2017-08-16T22:00:00Z,A Guarda,sst,16.41832683
2017-08-16T22:00:00Z,A Guarda,airtemp,23.8953186
2017-08-16T22:00:00Z,A Guarda,chl,2.003244638
2017-08-16T22:00:00Z,Baiona,sst,16.63666044
2017-08-16T22:00:00Z,Baiona,airtemp,22.46550903
2017-08-16T22:00:00Z,Baiona,chl,0.183661222
2017-08-16T22:00:00Z,Cangas,sst,16.70554978
2017-08-16T22:00:00Z,Cangas,airtemp,22.11031494
2017-08-16T22:00:00Z,Cangas,chl,0.40245986
2017-08-16T22:00:00Z,Bueu,sst,16.679994
2017-08-16T22:00:00Z,Bueu,airtemp,22.84661255
2017-08-16T22:00:00Z,Bueu,chl,0.479739666
2017-08-16T22:00:00Z,Camelle,sst,17.55110489
2017-08-16T22:00:00Z,Camelle,airtemp,21.73339233
2017-08-16T22:00:00Z,Camelle,chl,1.883603573
2017-08-16T22:00:00Z,A Coruña,sst,18.01554967
2017-08-16T22:00:00Z,A Coruña,airtemp,24.02016602
2017-08-16T22:00:00Z,A Coruña,chl,3.936748028
2017-08-17T22:00:00Z,A Guarda,sst,16.639994
2017-08-17T22:00:00Z,A Guarda,airtemp,23.6329895
2017-08-17T22:00:00Z,A Guarda,chl,1.578323603
2017-08-17T22:00:00Z,Baiona,sst,16.899994
2017-08-17T22:00:00Z,Baiona,airtemp,22.65667114
2017-08-17T22:00:00Z,Baiona,chl,0.112365484
2017-08-17T22:00:00Z,Cangas,sst,16.96332733
2017-08-17T22:00:00Z,Cangas,airtemp,23.11196289
2017-08-17T22:00:00Z,Cangas,chl,0.384982824
2017-08-17T22:00:00Z,Bueu,sst,16.93221622
2017-08-17T22:00:00Z,Bueu,airtemp,24.27163086
2017-08-17T22:00:00Z,Bueu,chl,0.453931808
2017-08-17T22:00:00Z,Camelle,sst,17.72554911
2017-08-17T22:00:00Z,Camelle,airtemp,21.71712646
2017-08-17T22:00:00Z,Camelle,chl,1.680890083
2017-08-17T22:00:00Z,A Coruña,sst,18.19999411
2017-08-17T22:00:00Z,A Coruña,airtemp,21.890802
2017-08-17T22:00:00Z,A Coruña,chl,3.454838037
2017-08-18T22:00:00Z,A Guarda,sst,16.65166067
2017-08-18T22:00:00Z,A Guarda,airtemp,25.09057007
2017-08-18T22:00:00Z,A Guarda,chl,1.323392391
2017-08-18T22:00:00Z,Baiona,sst,16.938883
2017-08-18T22:00:00Z,Baiona,airtemp,24.3421875
2017-08-18T22:00:00Z,Baiona,chl,0.496464729
2017-08-18T22:00:00Z,Cangas,sst,17.017772
2017-08-18T22:00:00Z,Cangas,airtemp,24.99468384
2017-08-18T22:00:00Z,Cangas,chl,0.562580585
2017-08-18T22:00:00Z,Bueu,sst,16.97777211
2017-08-18T22:00:00Z,Bueu,airtemp,25.66887817
2017-08-18T22:00:00Z,Bueu,chl,0.516093254
2017-08-18T22:00:00Z,Camelle,sst,17.777772
2017-08-18T22:00:00Z,Camelle,airtemp,20.1473938
2017-08-18T22:00:00Z,Camelle,chl,1.097824693
2017-08-18T22:00:00Z,A Coruña,sst,18.19332733
2017-08-18T22:00:00Z,A Coruña,airtemp,21.76836548
2017-08-18T22:00:00Z,A Coruña,chl,2.616271019
2017-08-19T22:00:00Z,A Guarda,sst,16.77166067
2017-08-19T22:00:00Z,A Guarda,airtemp,28.20348511
2017-08-19T22:00:00Z,A Guarda,chl,1.206427097
2017-08-19T22:00:00Z,Baiona,sst,17.09110489
2017-08-19T22:00:00Z,Baiona,airtemp,27.62578735
2017-08-19T22:00:00Z,Baiona,chl,0.615698338
2017-08-19T22:00:00Z,Cangas,sst,17.18332733
2017-08-19T22:00:00Z,Cangas,airtemp,29.07671509
2017-08-19T22:00:00Z,Cangas,chl,0.573336363
2017-08-19T22:00:00Z,Bueu,sst,17.16221578
2017-08-19T22:00:00Z,Bueu,airtemp,30.27797852
2017-08-19T22:00:00Z,Bueu,chl,0.624624372
2017-08-19T22:00:00Z,Camelle,sst,18.10666056
2017-08-19T22:00:00Z,Camelle,airtemp,23.79342041
2017-08-19T22:00:00Z,Camelle,chl,1.115203977
2017-08-19T22:00:00Z,A Coruña,sst,18.391105
2017-08-19T22:00:00Z,A Coruña,airtemp,25.90889893
2017-08-19T22:00:00Z,A Coruña,chl,2.3455832
2017-08-20T22:00:00Z,A Guarda,sst,16.75999433
2017-08-20T22:00:00Z,A Guarda,airtemp,28.01534424
2017-08-20T22:00:00Z,A Guarda,chl,1.159187198
2017-08-20T22:00:00Z,Baiona,sst,17.08443811
2017-08-20T22:00:00Z,Baiona,airtemp,26.5644165
2017-08-20T22:00:00Z,Baiona,chl,0.296658754
2017-08-20T22:00:00Z,Cangas,sst,17.17221611
2017-08-20T22:00:00Z,Cangas,airtemp,26.91176758
2017-08-20T22:00:00Z,Cangas,chl,1.029632092
2017-08-20T22:00:00Z,Bueu,sst,17.16666011
2017-08-20T22:00:00Z,Bueu,airtemp,28.76311646
2017-08-20T22:00:00Z,Bueu,chl,0.638999581
2017-08-20T22:00:00Z,Camelle,sst,18.08554944
2017-08-20T22:00:00Z,Camelle,airtemp,29.24193726
2017-08-20T22:00:00Z,Camelle,chl,1.925748467
